transport_id;transport_type;average_speed;available;max_capacity
3821;rail;65.07;false;6958.50
3822;rail;67.01;true;5055.56
3823;rail;66.37;true;17943.65
3824;rail;66.11;true;13615.73
3825;rail;65.25;false;6130.95
3826;rail;66.77;false;16956.75
3827;rail;67.84;false;11870.26
3828;rail;68.52;false;8841.52
3829;rail;65.40;true;10296.53
3830;rail;69.96;true;13033.53
3831;rail;65.48;false;5500.93
3832;rail;66.51;true;18838.22
3833;rail;65.23;false;8969.08
3834;rail;68.07;true;13502.52
3835;rail;66.36;true;9649.57
3836;rail;68.58;false;9690.62
3837;rail;68.58;true;13621.84
3838;rail;68.32;false;19078.43
3839;rail;66.17;false;10265.85
3840;rail;66.10;true;5520.88
3841;rail;69.55;false;8099.69
3842;rail;68.25;true;9964.43
3843;rail;67.70;true;16183.90
3844;rail;67.11;false;17751.52
3845;rail;69.35;false;14226.43
3846;rail;66.06;true;15152.60
3847;rail;68.47;false;16402.99
3848;rail;69.53;false;6380.40
3849;rail;66.70;false;18582.89
3850;rail;68.09;true;6023.02
3851;rail;68.52;true;15282.27
3852;rail;67.88;false;8756.28
3853;rail;66.46;false;14792.93
3854;rail;68.26;false;18298.12
3855;rail;67.82;false;8187.14
3856;rail;69.04;false;8619.74
3857;rail;65.44;false;18334.67
3858;rail;66.67;false;16014.73
3859;rail;66.15;false;11630.23
3860;rail;69.01;false;13148.89
3861;rail;67.61;false;19875.41
3862;rail;66.88;true;16690.56
3863;rail;67.71;false;14034.50
3864;rail;67.33;true;13968.54
3865;rail;65.16;true;9836.29
3866;rail;69.61;true;17083.46
3867;rail;69.05;false;5556.23
3868;rail;66.98;false;15253.25
3869;rail;67.74;true;5087.77
3870;rail;65.38;false;7750.14
3871;rail;68.99;true;16737.68
3872;rail;65.19;true;6702.11
3873;rail;66.29;true;11357.41
3874;rail;65.22;true;6119.79
3875;rail;68.97;true;5381.43
3876;rail;65.67;false;10177.87
3877;rail;68.39;false;12471.75
3878;rail;68.71;false;18454.50
3879;rail;65.13;false;12527.68
3880;rail;69.96;true;16488.54
3881;rail;66.91;true;9842.37
3882;rail;65.82;false;5969.66
3883;rail;68.03;true;8995.09
3884;rail;65.86;false;7786.00
3885;rail;69.86;false;8854.76
3886;rail;67.41;false;10112.85
3887;rail;66.65;true;17336.09
3888;rail;68.59;false;5974.28
3889;rail;65.01;true;10486.48
3890;rail;69.04;false;18471.53
3891;rail;68.09;false;12327.81
3892;rail;66.32;false;5018.83
3893;rail;69.94;false;7950.30
3894;rail;67.33;false;11575.50
3895;rail;68.45;false;11052.65
3896;rail;69.13;false;9578.98
3897;rail;69.09;true;6013.40
3898;rail;69.35;true;6034.66
3899;rail;67.86;true;18279.56
3900;rail;69.88;false;9843.38
3901;rail;67.57;false;9133.20
3902;rail;68.96;false;19868.10
3903;rail;65.68;false;17553.11
3904;rail;68.34;false;18196.70
3905;rail;65.49;true;6655.72
3906;rail;68.12;true;14024.76
3907;rail;66.97;false;11691.84
3908;rail;65.91;true;18789.13
3909;rail;69.26;true;5032.30
3910;rail;67.76;true;6830.39
3911;rail;68.73;false;6715.20
3912;rail;67.98;true;18453.51
3913;rail;65.11;false;16555.69
3914;rail;66.63;false;9114.52
3915;rail;67.81;false;6820.26
3916;rail;69.24;true;9502.27
3917;rail;66.58;false;7302.47
3918;rail;69.93;false;13619.91
3919;rail;65.98;true;8746.77
3920;rail;65.29;false;8615.29
3921;rail;66.39;true;13684.47
3922;rail;66.27;false;8731.44
3923;rail;65.60;false;14962.01
3924;rail;65.27;false;13359.14
3925;rail;65.54;true;8909.82
3926;rail;68.69;false;11031.64
3927;rail;68.11;false;16951.76
3928;rail;68.13;true;11235.21
3929;rail;65.72;true;13961.29
3930;rail;69.64;true;11086.31
3931;rail;69.87;true;13986.25
3932;rail;68.25;true;9818.31
3933;rail;65.33;false;12647.91
3934;rail;66.05;false;16669.67
3935;rail;69.15;false;12040.64
3936;rail;69.22;true;5338.64
3937;rail;68.56;true;19807.89
3938;rail;65.41;true;12748.96
3939;rail;68.55;false;16028.47
3940;rail;69.16;true;12693.24
3941;rail;65.96;false;7067.36
3942;rail;65.22;false;16489.29
3943;rail;67.09;true;8961.83
3944;rail;65.83;false;19093.39
3945;rail;65.12;false;16927.55
3946;rail;67.45;false;12067.91
3947;rail;67.16;true;8733.84
3948;rail;65.80;true;6270.47
3949;rail;69.25;false;15846.44
3950;rail;68.16;true;9875.69
3951;rail;67.94;true;9179.28
3952;rail;67.40;true;12516.57
3953;rail;66.49;false;15554.02
3954;rail;69.17;false;10014.51
3955;rail;69.14;false;14742.28
3956;rail;69.77;false;19534.78
3957;rail;66.73;true;14940.78
3958;rail;66.34;false;8861.36
3959;rail;68.46;true;12378.21
3960;rail;67.91;false;7191.01
3961;rail;69.60;false;15460.83
3962;rail;65.13;true;8810.11
3963;rail;67.94;true;8366.59
3964;rail;68.44;false;16655.68
3965;rail;67.35;false;18849.53
3966;rail;66.11;false;17018.98
3967;rail;69.60;true;9153.27
3968;rail;69.22;false;16686.69
3969;rail;69.60;true;6984.51
3970;rail;67.93;true;16915.31
3971;rail;67.62;false;5900.49
3972;rail;65.51;true;7274.08
3973;rail;68.80;true;18278.73
3974;rail;68.70;false;12669.20
3975;rail;66.30;false;12422.32
3976;rail;66.96;true;5790.39
3977;rail;66.56;true;10693.04
3978;rail;67.77;false;15239.56
3979;rail;65.38;false;10481.02
3980;rail;66.63;true;18284.43
3981;rail;68.72;false;7443.82
3982;rail;68.71;true;13447.49
3983;rail;67.71;true;9342.82
3984;rail;69.78;false;13717.38
3985;rail;65.78;false;17186.30
3986;rail;69.37;false;8113.61
3987;rail;69.67;false;12205.47
3988;rail;69.89;false;11181.41
3989;rail;66.61;false;16864.49
3990;rail;66.54;true;16306.72
3991;rail;69.41;true;9828.93
3992;rail;69.20;true;9429.59
3993;rail;69.51;true;7680.18
3994;rail;67.47;true;11661.06
3995;rail;69.44;false;9494.29
3996;rail;69.39;false;16361.80
3997;rail;69.24;true;15805.71
3998;rail;67.82;true;7726.40
3999;rail;66.95;false;6134.71
4000;rail;69.53;false;6289.73
