transport_id;transport_type;average_speed;available;max_capacity
1776;sea;37.35;true;46210039.22
1777;sea;34.03;false;30140924.50
1778;sea;31.63;true;9498948.29
1779;sea;31.27;false;13111209.76
1780;sea;33.55;false;16857307.50
1781;sea;32.04;true;39912601.86
1782;sea;38.01;false;8663973.26
1783;sea;37.64;false;31640425.49
1784;sea;32.71;false;5737670.99
1785;sea;37.17;true;6021828.90
1786;sea;31.30;false;41636689.66
1787;sea;39.32;false;23568081.90
1788;sea;37.22;false;19490041.50
1789;sea;38.05;false;41658862.65
1790;sea;31.37;true;48369302.86
1791;sea;32.38;true;43701589.01
1792;sea;30.16;false;22504362.82
1793;sea;37.74;true;42449578.62
1794;sea;33.90;true;48720212.43
1795;sea;34.07;false;23885202.91
1796;sea;32.64;true;17726815.58
1797;sea;30.26;true;17274040.81
1798;sea;36.15;true;10205753.40
1799;sea;39.79;true;20360730.41
1800;sea;37.81;true;21816489.27
1801;sea;35.88;false;23117327.78
1802;sea;38.39;false;19159638.24
1803;sea;31.22;true;40551932.27
1804;sea;36.19;true;28946348.27
1805;sea;35.61;false;14290481.09
1806;sea;33.45;true;28731348.09
1807;sea;37.83;false;16390499.80
1808;sea;32.09;false;44089793.57
1809;sea;30.86;false;22927357.62
1810;sea;38.90;false;47518267.16
1811;sea;30.36;false;42245874.12
1812;sea;33.29;false;47165158.02
1813;sea;39.87;false;40640473.76
1814;sea;31.11;false;33640657.13
1815;sea;30.84;true;14997550.87
1816;sea;38.42;false;47985489.95
1817;sea;38.18;false;21174404.20
1818;sea;37.44;false;19577815.06
1819;sea;34.02;true;6668624.97
1820;sea;33.57;false;30411590.24
1821;sea;32.67;true;8943709.64
1822;sea;37.02;false;27420278.59
1823;sea;38.27;true;31077644.22
1824;sea;36.02;true;25741970.15
1825;sea;33.27;true;49719509.84
1826;sea;34.88;true;18493334.21
1827;sea;39.92;false;26709991.77
1828;sea;35.75;false;24412453.02
1829;sea;36.77;false;32059623.12
1830;sea;38.32;false;30260286.85
1831;sea;35.97;false;45654633.31
1832;sea;38.04;true;42531029.56
1833;sea;38.37;false;19901014.01
1834;sea;31.73;true;40002767.29
1835;sea;35.86;true;46436791.13
1836;sea;30.02;true;17089379.54
1837;sea;37.80;false;12756142.12
1838;sea;39.25;true;9830384.09
1839;sea;37.53;true;44481812.17
1840;sea;35.56;true;27635317.07
1841;sea;39.03;false;23064489.99
1842;sea;34.30;true;7388067.36
1843;sea;31.71;true;18185596.97
1844;sea;34.29;false;7958863.46
1845;sea;37.53;false;9801362.25
1846;sea;35.82;false;17478423.75
1847;sea;39.10;false;43375836.69
1848;sea;34.46;true;34090606.25
1849;sea;38.01;false;29407125.10
1850;sea;31.68;true;15948292.36
1851;sea;39.23;true;46919532.49
1852;sea;33.23;true;27342193.65
1853;sea;32.07;true;37287208.96
1854;sea;35.54;false;24590985.17
1855;sea;30.06;false;42861358.24
1856;sea;38.42;false;46019172.20
1857;sea;38.20;true;10779651.32
1858;sea;34.25;true;35168477.98
1859;sea;39.37;true;26397264.71
1860;sea;34.60;false;30781906.00
1861;sea;36.79;false;48480972.67
1862;sea;39.18;false;46944845.64
1863;sea;30.13;false;24926294.98
1864;sea;31.36;false;39985283.75
1865;sea;30.53;true;47442987.01
1866;sea;30.29;false;47268304.37
1867;sea;36.64;false;40577638.87
1868;sea;34.54;true;12413151.39
1869;sea;35.97;true;47157627.51
1870;sea;34.06;false;17522100.98
1871;sea;32.47;false;22097393.21
1872;sea;32.48;true;32984171.98
1873;sea;36.10;true;33521562.62
1874;sea;34.89;false;13871942.36
1875;sea;38.14;false;32564555.09
1876;sea;31.87;true;33664260.38
1877;sea;36.97;false;5859058.35
1878;sea;36.05;false;19041277.39
1879;sea;30.14;false;9808735.89
1880;sea;35.92;true;33788976.47
1881;sea;31.19;false;42447373.67
1882;sea;30.23;false;18305755.53
1883;sea;32.05;true;18304101.14
1884;sea;37.02;true;36234245.06
1885;sea;36.24;false;40272560.78
1886;sea;34.42;false;21842126.31
1887;sea;33.51;true;19408775.02
1888;sea;36.71;false;35732125.03
1889;sea;34.48;false;41581243.53
1890;sea;35.86;false;48174712.25
1891;sea;39.74;true;9577914.36
1892;sea;32.02;false;20528608.57
1893;sea;34.19;false;11030582.55
1894;sea;33.71;false;35667245.05
1895;sea;32.17;false;17988853.64
1896;sea;35.35;false;27247189.72
1897;sea;31.97;false;31214955.23
1898;sea;35.02;false;28720885.62
1899;sea;34.00;false;48579170.00
1900;sea;39.07;true;15588525.09
1901;sea;36.71;false;31101509.41
1902;sea;31.76;true;45127957.03
1903;sea;30.34;false;43505761.60
1904;sea;39.94;false;48438019.99
1905;sea;36.46;true;39434754.92
1906;sea;31.49;false;32655878.81
1907;sea;39.18;true;21410812.44
1908;sea;37.52;true;5119164.63
1909;sea;38.15;true;13164488.63
1910;sea;38.39;true;23512668.68
1911;sea;36.52;false;43280777.21
1912;sea;31.14;false;40421451.01
1913;sea;34.01;false;31526377.82
1914;sea;39.87;false;15582973.97
1915;sea;39.16;true;49701283.22
1916;sea;34.57;true;29905898.72
1917;sea;33.16;true;39767137.09
1918;sea;37.88;true;46190667.21
1919;sea;31.39;true;37083229.71
1920;sea;34.37;true;19697816.30
1921;sea;39.17;true;11876999.48
1922;sea;35.05;true;14873295.17
1923;sea;31.56;true;7013116.32
1924;sea;33.83;true;42304628.28
1925;sea;30.90;false;18224189.15
1926;sea;34.16;true;6448356.19
1927;sea;38.54;true;23420937.99
1928;sea;33.34;true;26782832.43
1929;sea;32.24;false;32960440.39
1930;sea;34.98;true;18178147.07
1931;sea;36.39;true;43941958.46
1932;sea;38.27;false;18176127.92
1933;sea;31.96;true;48847672.08
1934;sea;39.28;false;36191288.72
1935;sea;34.39;false;13335446.94
1936;sea;35.61;true;10199712.90
1937;sea;33.42;false;10665782.53
1938;sea;33.54;true;42732118.40
1939;sea;38.50;true;45611149.17
1940;sea;36.86;false;29426157.34
1941;sea;32.81;false;41102511.89
1942;sea;37.65;true;5741749.03
1943;sea;33.52;false;6324589.34
1944;sea;31.39;true;14562933.83
1945;sea;37.22;true;33629637.10
1946;sea;31.44;false;32732727.51
1947;sea;36.40;true;7626908.25
1948;sea;35.78;true;48937391.37
1949;sea;36.65;true;34681662.82
1950;sea;39.47;true;18213414.92
1951;sea;39.19;true;34927922.10
1952;sea;30.05;false;16264912.64
1953;sea;30.57;true;6261610.74
1954;sea;34.30;true;28284921.25
1955;sea;31.20;false;15675876.65
1956;sea;37.93;true;25891310.30
1957;sea;34.10;false;28815031.29
1958;sea;38.39;true;22702162.19
1959;sea;31.21;false;6387509.33
1960;sea;39.74;true;15520008.77
1961;sea;38.19;false;14520451.87
1962;sea;36.98;false;10457917.73
1963;sea;34.87;true;45917348.21
1964;sea;30.63;true;28285745.01
1965;sea;39.15;true;31344098.96
1966;sea;39.57;true;44259787.04
1967;sea;36.88;false;26213505.77
1968;sea;30.62;false;25457626.65
1969;sea;34.32;true;45948072.38
1970;sea;33.25;false;23615098.23
1971;sea;38.94;false;11552640.15
1972;sea;35.41;false;18137086.81
1973;sea;32.09;false;18022715.97
1974;sea;36.32;true;15540935.59
1975;sea;36.96;true;17337162.68
1976;sea;31.67;false;14873154.15
1977;sea;37.55;false;19388391.93
1978;sea;34.29;true;8743533.17
1979;sea;35.75;false;24095557.48
1980;sea;31.18;false;47034375.99
1981;sea;36.06;false;5425851.44
1982;sea;39.53;true;14055367.01
1983;sea;34.61;false;44783503.87
1984;sea;36.91;false;13192203.86
1985;sea;35.02;true;30562526.13
1986;sea;33.00;false;45666168.37
1987;sea;36.67;true;19596662.57
1988;sea;35.52;true;20758780.10
1989;sea;31.21;false;18964401.06
1990;sea;34.02;true;22466342.83
1991;sea;31.90;false;19477920.57
1992;sea;30.91;true;35041293.16
1993;sea;35.60;false;6485622.89
1994;sea;37.90;false;32560568.65
1995;sea;32.62;true;9586248.97
1996;sea;37.17;false;48508350.36
1997;sea;30.83;true;21071902.24
1998;sea;37.20;false;14256023.52
1999;sea;33.54;true;15585146.48
2000;sea;34.55;false;49618384.47
