transport_id;transport_type;average_speed;available;max_capacity
2873;air;804.12;true;8313.08
2874;air;853.88;true;10512.19
2875;air;744.93;true;13081.70
2876;air;755.22;true;12619.45
2877;air;710.06;false;13182.31
2878;air;709.21;true;11729.21
2879;air;730.85;true;10871.91
2880;air;703.26;false;11387.29
2881;air;835.67;false;8319.55
2882;air;865.02;false;10948.35
2883;air;729.21;false;9077.43
2884;air;832.98;false;10517.97
2885;air;879.52;true;8447.22
2886;air;707.77;false;12929.76
2887;air;833.57;false;10696.33
2888;air;825.78;false;7180.02
2889;air;726.41;false;7160.12
2890;air;824.18;true;11381.27
2891;air;715.23;true;7419.13
2892;air;873.88;true;7097.68
2893;air;744.38;false;10537.58
2894;air;815.67;true;13478.37
2895;air;724.03;true;12703.61
2896;air;774.50;true;10741.17
2897;air;788.95;false;7927.21
2898;air;860.10;true;13096.65
2899;air;843.47;false;12340.18
2900;air;755.49;false;9505.15
2901;air;893.06;true;10724.09
2902;air;859.80;false;7935.70
2903;air;877.63;true;8350.32
2904;air;879.31;true;9847.25
2905;air;737.38;true;11161.34
2906;air;746.22;false;11350.78
2907;air;799.22;false;13059.92
2908;air;858.06;false;7627.37
2909;air;748.75;false;10104.93
2910;air;717.25;true;12148.99
2911;air;737.91;false;13343.39
2912;air;733.80;true;13303.50
2913;air;880.05;true;10843.11
2914;air;789.64;true;12780.46
2915;air;716.90;false;11682.89
2916;air;730.04;true;10749.02
2917;air;801.20;true;7114.17
2918;air;728.64;false;7725.26
2919;air;897.82;false;11768.88
2920;air;732.88;false;7569.72
2921;air;762.69;false;13329.37
2922;air;809.86;false;11643.18
2923;air;838.53;true;11088.28
2924;air;891.67;true;8888.64
2925;air;748.42;true;10736.85
2926;air;765.88;false;10024.06
2927;air;865.87;true;12767.18
2928;air;888.74;false;10818.00
2929;air;888.96;false;11766.78
2930;air;781.03;false;12496.11
2931;air;856.95;true;9111.05
2932;air;708.60;false;9613.28
2933;air;810.64;true;10972.05
2934;air;732.89;true;8347.55
2935;air;756.97;false;10010.95
2936;air;717.61;false;7685.49
2937;air;891.43;false;10082.68
2938;air;898.57;true;8162.86
2939;air;766.79;true;12149.42
2940;air;838.19;false;13420.07
2941;air;847.88;true;13536.26
2942;air;886.07;false;12618.79
2943;air;874.93;false;7617.66
2944;air;740.97;true;13839.32
2945;air;720.63;true;13243.90
2946;air;868.18;false;13179.98
2947;air;718.21;true;11017.06
2948;air;718.00;true;13533.79
2949;air;804.23;true;12744.40
2950;air;711.38;true;8469.12
2951;air;842.13;false;12494.74
2952;air;834.53;true;8201.33
2953;air;756.99;true;10298.77
2954;air;701.50;true;8262.65
2955;air;720.64;true;11262.96
2956;air;884.01;true;7661.88
2957;air;873.79;false;13974.12
2958;air;728.88;false;8065.03
2959;air;795.96;false;10099.35
2960;air;899.82;true;11145.17
2961;air;727.41;false;10099.32
2962;air;854.89;true;11437.30
2963;air;784.78;false;13563.37
2964;air;845.27;false;9686.34
2965;air;860.56;true;8732.91
2966;air;716.87;false;11048.75
2967;air;818.33;false;10056.03
2968;air;896.35;true;13135.71
2969;air;715.61;false;11889.51
2970;air;885.05;false;10400.54
2971;air;822.48;false;10730.08
2972;air;763.39;false;13062.73
2973;air;727.37;true;13908.52
2974;air;888.18;false;13511.34
2975;air;754.19;true;8402.40
2976;air;705.02;true;7586.47
2977;air;883.89;false;13638.42
2978;air;832.24;true;12958.30
2979;air;783.53;true;12163.21
2980;air;885.36;false;9887.82
2981;air;886.03;true;13573.97
2982;air;879.71;false;10565.67
2983;air;867.79;false;12964.55
2984;air;849.90;false;7045.89
2985;air;763.96;true;10372.12
2986;air;864.08;false;7873.32
2987;air;800.63;true;12712.14
2988;air;899.23;false;12639.37
2989;air;846.88;false;7354.63
2990;air;891.21;true;13288.50
2991;air;872.89;true;8832.62
2992;air;704.57;true;12928.29
2993;air;884.92;true;11647.09
2994;air;861.31;true;12682.63
2995;air;885.40;false;10452.22
2996;air;784.41;false;10533.98
2997;air;872.35;true;13311.67
2998;air;760.57;true;12335.35
2999;air;715.69;false;10782.40
3000;air;899.94;false;12997.14
